reference_perturbed_action_mean,rollout/actions_mean,total/episodes,reference_action_mean,total/duration,obs_rms_mean,param_noise_stddev,obs_rms_std,reference_action_std,total/epochs,reference_perturbed_action_std,reference_Q_std,total/steps_per_second,rollout/episodes,rollout/return,reference_actor_Q_std,train/loss_actor,reference_actor_Q_mean,train/param_noise_distance,rollout/Q_mean,reference_Q_mean,total/steps,rollout/actions_std,train/loss_critic,rollout/return_history,rollout/episode_steps
0.038775503635406494,0.01788894459605217,680.0,0.08713007718324661,63.51613140106201,0.010141659528017044,0.1639088940674591,0.5456534028053284,0.6120764017105103,1,0.6014139652252197,1.8995531797409058,157.44031916642828,680.0,7.8,1.393157720565796,-8.977816581726074,9.543996810913086,0.6505785286426544,4.510863304138184,8.902101516723633,10000,0.5926336050033569,1.3713510036468506,7.8,14.670588235294117
0.1540476381778717,0.011687376536428928,1039.0,0.2388475239276886,115.00241827964783,0.008378170430660248,0.13433062777208762,0.5020648837089539,0.5367137789726257,2,0.7909133434295654,4.568149089813232,173.90938642148043,1039.0,29.2,2.6442182064056396,-19.856449127197266,20.15338897705078,1.1971572041511536,9.555563926696777,18.389394760131836,20000,0.5299915075302124,6.224279880523682,29.2,19.231953801732434
0.24138304591178894,0.010222475044429302,1229.0,0.017600733786821365,165.95806789398193,0.010198005475103855,0.11230273064362171,0.47752758860588074,0.5647250413894653,3,0.7687577605247498,8.483428955078125,180.76855425410673,1229.0,35.4,5.619450092315674,-31.087482452392578,31.501089096069336,0.7620578706264496,15.03995418548584,28.304214477539062,30000,0.5193683505058289,14.692636489868164,35.4,24.379983726606998
0.34420210123062134,0.01012749969959259,1390.0,0.005352464038878679,217.04001092910767,0.011696490459144115,0.09203708190275892,0.4707094430923462,0.6055726408958435,4,0.9150365591049194,10.720376968383789,184.29781600529546,1390.0,72.0,7.051198959350586,-42.036415100097656,43.36350631713867,0.38960903882980347,20.529699325561523,39.129241943359375,40000,0.5224284529685974,24.265682220458984,72.0,28.718705035971222
0.2261611819267273,0.008251812309026718,1547.0,-0.08916148543357849,268.64745235443115,0.008862696588039398,0.08167823703026889,0.4655628800392151,0.6898831725120544,5,0.7190718650817871,13.734237670898438,186.1175289838005,1547.0,29.4,9.8858003616333,-53.919761657714844,55.606014251708984,0.2491270899772644,26.052465438842773,50.22010803222656,50000,0.5211924910545349,34.525123596191406,29.4,32.28894634776988
0.0011361795477569103,0.007836715318262577,1633.0,-0.02817632257938385,320.65246391296387,0.01088197622448206,0.06965693719894053,0.46303755044937134,0.8255108594894409,6,0.6787186861038208,18.546289443969727,187.11847483662584,1633.0,75.9,15.509819984436035,-62.67759323120117,69.10221862792969,0.41195060312747955,31.412168502807617,61.77045440673828,60000,0.5333900451660156,41.732276916503906,75.9,36.45437844458053
0.0312914103269577,0.007139289285987616,1704.0,0.0803566575050354,372.84101247787476,0.01269877515733242,0.060598955937205407,0.4590030908584595,0.692533552646637,7,0.41095319390296936,26.39959144592285,187.74758585377987,1704.0,241.8,24.81838607788086,-72.032958984375,79.59888458251953,0.23814167827367783,36.995906829833984,72.08953857421875,70000,0.5403507947921753,66.24351501464844,241.8,40.96948356807512
0.1585635542869568,0.006184970494359732,1729.0,0.11523585021495819,423.3670120239258,0.012372367084026337,0.05940491710342653,0.4590602517127991,0.7082431316375732,8,0.5526540279388428,29.777767181396484,188.96134495117195,1729.0,390.1,26.501150131225586,-81.62184143066406,92.891845703125,0.3359004035592079,42.8622932434082,83.20584106445312,80000,0.5616413950920105,63.453330993652344,390.1,46.19491035280509
-0.22984525561332703,0.005502421874552965,1740.0,0.08018675446510315,475.98136162757874,0.007568509317934513,0.05823440555183466,0.4522457718849182,0.582159698009491,9,0.4074833393096924,36.00237274169922,189.08303403362785,1740.0,900.7,31.057266235351562,-91.82127380371094,101.34207153320312,0.2686578035354614,48.95576477050781,90.4580078125,90000,0.5684999227523804,59.67744827270508,900.7,51.654022988505744
-0.051255304366350174,0.004958074539899826,1750.0,-0.1205117255449295,528.2968809604645,0.009461642242968082,0.05377849649835011,0.4408034086227417,0.618092954158783,10,0.4824466109275818,37.12480163574219,189.28750784633834,1750.0,1000.0,31.16946029663086,-108.19288635253906,114.17303466796875,0.27293264865875244,55.71613311767578,101.31730651855469,100000,0.5645707845687866,68.31459045410156,1000.0,57.073142857142855
0.019205041229724884,0.004508468322455883,1760.0,-0.08407559990882874,579.5493335723877,0.01210085116326809,0.057086957702023974,0.4337196946144104,0.6380321979522705,11,0.6821441054344177,37.85689926147461,189.80265117716786,1760.0,1000.0,30.962730407714844,-120.13349914550781,126.30671691894531,0.3183814734220505,61.988975524902344,113.49545288085938,110000,0.5576710104942322,77.49113464355469,1000.0,62.43068181818182
-0.09655707329511642,0.004149212501943111,1770.0,-0.02291463501751423,630.829252243042,0.012627778574824333,0.05066177638540577,0.43416517972946167,0.6336928009986877,12,0.5248258709907532,39.50048828125,190.22580131361306,1770.0,939.4,31.767471313476562,-127.46390533447266,134.44529724121094,0.14356524497270584,68.01750946044922,121.29702758789062,120000,0.5717093348503113,83.93647766113281,939.4,67.38531073446327
-0.05417143553495407,0.003846018109470606,1781.0,0.10520371794700623,691.8210635185242,0.012718146666884422,0.048684971322958646,0.43172717094421387,0.6710808277130127,13,0.7214114665985107,42.27614212036133,187.90986116964206,1781.0,905.0,33.99618911743164,-134.3298797607422,138.35092163085938,0.18206284195184708,73.42012786865234,124.97042083740234,130000,0.5707642436027527,78.79713439941406,905.0,72.61201572150478
0.041183825582265854,0.003563610138371587,1793.0,0.07762783765792847,747.9985654354095,0.007934275083243847,0.045863445263280886,0.43211138248443604,0.6035100817680359,14,0.48224085569381714,43.45442581176758,187.16613436084074,1793.0,803.9,34.61651611328125,-139.84774780273438,142.83514404296875,0.24974557757377625,78.69449615478516,128.93057250976562,140000,0.5737823247909546,77.94303894042969,803.9,77.7250418293363
0.22595247626304626,0.003305316437035799,1804.0,0.20192453265190125,803.8105571269989,0.0014915402280166745,0.04320544008261588,0.43741685152053833,0.866409182548523,15,0.807056725025177,45.282047271728516,186.61113451424922,1804.0,917.1,34.71681594848633,-146.8663330078125,149.40805053710938,0.4896036386489868,83.67932891845703,133.24082946777344,150000,0.5866208076477051,84.82183837890625,917.1,82.88913525498891
0.06933216005563736,0.003048563376069069,1816.0,0.10592857003211975,859.0352754592896,-0.00463241059333086,0.040701478966889394,0.4466369152069092,0.8955478668212891,16,0.8347006440162659,47.71956253051758,186.25544790864942,1816.0,807.8,37.17665481567383,-154.2815399169922,157.19589233398438,0.3692319244146347,88.44011688232422,139.67361450195312,160000,0.611373782157898,89.16389465332031,807.8,87.89096916299559
-0.07609444856643677,0.002879583975300193,1826.0,0.01676499843597412,911.8409192562103,-0.0077086943201720715,0.0368465179454358,0.4556306004524231,0.9999468922615051,17,1.1644504070281982,52.17100143432617,186.43602892779717,1826.0,1000.0,44.00823211669922,-163.56028747558594,166.09674072265625,0.13958806917071342,92.73067474365234,147.5008544921875,170000,0.6307449340820312,89.81068420410156,1000.0,92.88608981380065
0.0010477597825229168,0.002673201262950897,1837.0,-0.02216070145368576,975.9146916866302,-0.01001754216849804,0.03612049597631193,0.46513766050338745,1.2802780866622925,18,0.8964326977729797,59.486900329589844,184.44235088715996,1837.0,908.1,50.77630615234375,-175.09591674804688,174.91452026367188,0.2899569571018219,97.27255249023438,155.6360321044922,180000,0.6530215740203857,87.70130920410156,908.1,97.81763745236799
0.02089092694222927,0.0025377271231263876,1847.0,-0.03743959963321686,1031.2280356884003,-0.015183743089437485,0.03269941380439557,0.47058427333831787,1.3571950197219849,19,0.9217512011528015,62.0408821105957,184.24634845499014,1847.0,1000.0,55.0711669921875,-190.85324096679688,190.64932250976562,0.25925496220588684,101.95511627197266,170.21337890625,190000,0.6621431112289429,131.89950561523438,1000.0,102.7022198159177
-0.42025282979011536,0.0024736730847507715,1859.0,-0.3696656823158264,1092.6597983837128,-0.015185866504907608,0.03142349394213421,0.47723114490509033,2.4291043281555176,20,1.7304178476333618,66.4752426147461,183.0395886220437,1859.0,815.6,59.997562408447266,-208.52175903320312,207.98837280273438,0.275132417678833,107.1916275024414,186.2764892578125,200000,0.676128089427948,157.08518981933594,815.6,107.5024206562668
-0.022039372473955154,0.0024043244775384665,1870.0,-0.13866852223873138,1150.392395734787,-0.015412856824696064,0.029602352743226954,0.4843123257160187,1.9825875759124756,21,1.12953519821167,76.868896484375,182.54640831997787,1870.0,899.3,75.26296997070312,-229.7665557861328,229.11119079589844,0.3693115636706352,112.96965026855469,202.16531372070312,210000,0.688304603099823,203.6373291015625,899.3,112.21390374331551
-0.48079198598861694,0.0022952244617044926,1884.0,-0.3104078769683838,1200.6624958515167,-0.015774626284837723,0.027886755354071244,0.49026864767074585,2.418705940246582,22,3.334141969680786,83.7304458618164,183.23217453708733,1884.0,655.8,80.90723419189453,-251.5401611328125,254.67294311523438,0.9319764822721481,119.04275512695312,222.98422241210938,220000,0.6986874341964722,275.68255615234375,655.8,116.54087048832272
-0.027935657650232315,0.002198261907324195,1894.0,-0.3182205259799957,1250.5717689990997,-0.015291882678866386,0.02733727610437334,0.49458423256874084,1.9357548952102661,23,1.1331455707550049,86.93070220947266,183.91587408380525,1894.0,1000.0,86.38124084472656,-277.5655822753906,284.0030517578125,0.09686670079827309,125.95503234863281,248.30810546875,230000,0.7074487805366516,292.405517578125,1000.0,121.20538542766631
-0.5510838031768799,0.0021975983399897814,1905.0,-0.22174812853336334,1300.6716346740723,-0.013455705717206001,0.02733727610437334,0.49945348501205444,2.5783884525299072,24,3.0277206897735596,96.54351806640625,184.52005379523803,1905.0,908.3,90.17086791992188,-304.3863525390625,306.08935546875,0.5482536405324936,133.47206115722656,266.04901123046875,240000,0.7175499200820923,367.91351318359375,908.3,125.79842519685039
-0.44198164343833923,0.002208183752372861,1916.0,-0.5309947729110718,1350.5853233337402,-0.012576092034578323,0.02733727610437334,0.5028806924819946,2.539108991622925,25,2.479893684387207,105.7808837890625,185.1049287155796,1916.0,909.0,100.5523452758789,-331.3111877441406,328.65362548828125,0.19891123473644257,141.57736206054688,287.87030029296875,250000,0.7271117568016052,395.42138671875,909.0,130.16805845511482
-0.6727682948112488,0.0021364118438214064,1931.0,-0.6501642465591431,1401.1229720115662,-0.01173533033579588,0.027886755354071244,0.5065981149673462,3.2308950424194336,26,3.343736410140991,106.4344711303711,185.56543943228826,1931.0,725.1,100.75859069824219,-352.2106018066406,350.5949401855469,0.16963038221001625,149.65237426757812,308.43621826171875,260000,0.7344478964805603,360.13592529296875,725.1,134.59917141377525
-0.6637282967567444,0.002159232273697853,1944.0,-0.5853501558303833,1458.2603390216827,-0.009612172842025757,0.028447279136688076,0.5105917453765869,3.9949288368225098,27,4.019167423248291,116.83372497558594,185.15212460700778,1944.0,922.2,105.36036682128906,-376.572998046875,368.3409118652344,0.2928900830447674,157.84365844726562,321.34307861328125,270000,0.7410250306129456,393.81890869140625,922.2,138.68106995884773
-0.342585027217865,0.0020569711923599243,1955.0,-0.3301960825920105,1509.0618658065796,-0.009475955739617348,0.02733727610437334,0.5141180753707886,2.6741068363189697,28,2.65002179145813,111.37601470947266,185.5457396044811,1955.0,906.6,94.61654663085938,-404.610595703125,400.7935791015625,0.12939143553376198,166.54339599609375,358.0023193359375,280000,0.7477912902832031,463.8265686035156,906.6,143.04961636828645
-0.4379112124443054,0.0019905802328139544,1966.0,-0.19140993058681488,1560.3142993450165,-0.00931654591113329,0.026798623766663407,0.5166910290718079,2.858464002609253,29,4.47605037689209,111.04019927978516,185.8599899531365,1966.0,836.1,92.44032287597656,-426.1728515625,422.3363037109375,0.8426756709814072,175.6866455078125,379.4248046875,290000,0.751498818397522,551.4496459960938,836.1,147.01068158697865
-0.17519426345825195,0.0019066089298576117,2004.0,-0.30809199810028076,1610.2916893959045,-0.009281338192522526,0.03080432697003647,0.5217510461807251,2.0456786155700684,30,2.0430612564086914,122.8066635131836,186.30165079752973,2004.0,348.5,104.8025894165039,-437.0360412597656,429.77667236328125,0.12053470127284527,183.79856872558594,388.5906677246094,300000,0.754795491695404,551.4442138671875,348.5,149.32784431137725
-0.36424076557159424,0.001874579698778689,2017.0,-0.2869482636451721,1662.7677993774414,-0.008934986777603626,0.030197360033365817,0.5252420902252197,2.876413345336914,31,3.195070266723633,120.8998794555664,186.4361338462697,2017.0,827.9,103.90612030029297,-446.031494140625,446.166015625,0.12714774906635284,192.22052001953125,403.34344482421875,310000,0.7596579194068909,466.5010681152344,827.9,153.5121467526029
-0.7339990735054016,0.0018211331916972995,2028.0,-0.5657624006271362,1713.4547429084778,-0.00944772083312273,0.030197360033365813,0.5275614261627197,4.318487167358398,32,4.048920631408691,127.67886352539062,186.7571940982934,2028.0,916.7,104.4226303100586,-454.9449157714844,445.8859558105469,0.28920792043209076,200.76226806640625,398.495849609375,320000,0.7645397186279297,446.29290771484375,916.7,157.69280078895463
-0.15092772245407104,0.0017706315265968442,2038.0,-0.25680315494537354,1763.7670409679413,-0.009670399129390717,0.030804326970036468,0.5295189619064331,2.8013663291931152,33,2.133277177810669,121.02922821044922,187.09953884777133,2038.0,1000.0,98.082275390625,-461.2457580566406,452.7274169921875,0.4191398546099663,209.0825958251953,409.1199645996094,330000,0.7690303921699524,528.3528442382812,1000.0,161.82580961727183
-0.8423096537590027,0.0017304663779214025,2048.0,-0.4135546088218689,1814.0855095386505,-0.01002438459545374,0.0320551061703711,0.531083345413208,3.5529727935791016,34,6.52119255065918,120.60899353027344,187.42225667546793,2048.0,1000.0,95.31800079345703,-472.02081298828125,463.6004943847656,0.7684484049677849,217.2811737060547,419.48675537109375,340000,0.7743130326271057,700.0797729492188,1000.0,165.91845703125
-0.8382673263549805,0.0016954668099060655,2060.0,-0.4786437153816223,1864.6595332622528,-0.011220435611903667,0.030804326970036468,0.5318408012390137,3.7862887382507324,35,4.087660312652588,134.2345428466797,187.70182639597974,2060.0,811.8,105.41936492919922,-476.71630859375,469.54058837890625,0.2137719914317131,225.03961181640625,413.9986572265625,350000,0.7758691310882568,547.9247436523438,811.8,169.8635922330097
-0.12360439449548721,0.0015696680638939142,2081.0,-0.26792141795158386,1915.4019758701324,-0.012177732773125172,0.0314234939421342,0.5329399108886719,2.372056484222412,36,2.779764413833618,123.508056640625,187.95010370418905,2081.0,286.6,96.84530639648438,-475.04541015625,473.404296875,0.11050736159086227,232.3153076171875,427.88671875,360000,0.7762855887413025,685.4188232421875,286.6,172.6828447861605
-0.5190666913986206,0.0015258778585121036,2091.0,-0.38008368015289307,1965.7314450740814,-0.011947373859584332,0.02960235274322695,0.5331875085830688,3.4763994216918945,37,4.039008140563965,124.60089874267578,188.2251011078759,2091.0,1000.0,98.05316925048828,-474.579345703125,470.279052734375,1.8983988016843796,239.21176147460938,419.8892822265625,370000,0.7779911160469055,397.674072265625,1000.0,176.6394069823051
-0.4504392147064209,0.0014961515553295612,2101.0,-0.462091326713562,2019.9662203788757,-0.012968427501618862,0.02960235274322695,0.534055233001709,3.9295825958251953,38,3.6489055156707764,121.47339630126953,188.1219577665636,2101.0,1000.0,93.3558578491211,-470.3192443847656,465.29071044921875,1.1144005209207535,245.69171142578125,421.119384765625,380000,0.7789493799209595,673.5582885742188,1000.0,180.55830556877677
-0.7000559568405151,0.0014586297329515219,2111.0,-0.4609367251396179,2077.435678243637,-0.013368887826800346,0.029019069447335507,0.5346498489379883,4.290447235107422,39,4.365503311157227,125.53221130371094,187.7314441473945,2111.0,1000.0,94.61437225341797,-469.9898376464844,465.958740234375,0.11488176509737968,251.8463134765625,418.3890380859375,390000,0.7811806201934814,499.24957275390625,1000.0,184.44007579346282
-1.0476325750350952,0.001432286691851914,2121.0,-0.641464352607727,2135.09800696373,-0.01382303237915039,0.02960235274322695,0.5354171991348267,4.820040225982666,40,7.74399995803833,127.36283874511719,187.34502992152107,2121.0,1000.0,97.74077606201172,-468.01263427734375,462.15338134765625,0.4732838310301304,257.8814697265625,413.980712890625,400000,0.7837004065513611,602.5056762695312,1000.0,188.28524280999528
-0.5887026786804199,0.0013956479961052537,2131.0,-0.47962862253189087,2194.0184664726257,-0.01347394473850727,0.02960235274322695,0.5360504388809204,4.22069787979126,41,4.185077667236328,116.83052062988281,186.87171793005302,2131.0,1000.0,88.11626434326172,-461.3526916503906,455.53753662109375,1.09184018522501,263.22412109375,411.61114501953125,410000,0.7862094044685364,448.5702209472656,1000.0,192.09432191459408
-0.3619574308395386,0.0013655547518283129,2141.0,-0.5614358186721802,2247.5855996608734,-0.013965055346488953,0.030804326970036468,0.5369768142700195,5.1766276359558105,42,3.643230676651001,127.56167602539062,186.8671876449874,2141.0,1000.0,99.1844253540039,-464.72833251953125,461.8399963378906,0.10311159491539001,268.4025573730469,414.142578125,420000,0.7884449362754822,449.9122009277344,1000.0,195.86781877627277
-0.24023613333702087,0.0013088257983326912,2153.0,-0.5424127578735352,2298.1970524787903,-0.014883472584187984,0.030197360033365813,0.537632167339325,4.692318439483643,43,2.8616459369659424,128.70484924316406,187.10319010121887,2153.0,907.8,101.11640167236328,-463.666748046875,458.9784240722656,1.3974259123206139,273.3280334472656,408.2080383300781,430000,0.7893759608268738,482.8609313964844,907.8,199.49512308406875
-0.2776404321193695,0.0012814273359254003,2163.0,-0.5894762873649597,2348.9278841018677,-0.015094456262886524,0.0314234939421342,0.5383726954460144,5.219676971435547,44,2.7291436195373535,130.16754150390625,187.31950136827538,2163.0,1000.0,106.36701965332031,-457.9515686035156,447.5657043457031,0.12446968629956245,278.0253601074219,401.42926025390625,440000,0.7915884852409363,331.654541015625,1000.0,203.19602404068422
-0.2254646271467209,0.0012547796359285712,2173.0,-0.5880848169326782,2399.879035949707,-0.014984693378210068,0.0347110866662064,0.5387129187583923,5.193399906158447,45,3.6710991859436035,131.49905395507812,187.50945079276505,2173.0,1000.0,106.82369232177734,-451.90057373046875,443.47161865234375,0.18812750652432442,282.23480224609375,397.77685546875,450000,0.7932481169700623,507.53289794921875,1000.0,206.86286240220892
-1.009580373764038,0.0012264711549505591,2183.0,-0.4471108317375183,2458.272089242935,-0.01531264465302229,0.03335667202186391,0.5390188694000244,3.7423126697540283,46,6.522387981414795,117.50808715820312,187.1233058427086,2183.0,1000.0,91.37471008300781,-453.98095703125,449.420166015625,0.12533753365278244,286.4393615722656,407.1456298828125,460000,0.7948551774024963,397.49456787109375,1000.0,210.4961062757673
-0.5915358066558838,0.0012052080128341913,2193.0,-0.6457711458206177,2526.3759467601776,-0.015875812619924545,0.03335667202186391,0.5390056371688843,5.019769668579102,47,4.828910827636719,122.83910369873047,186.03723669975864,2193.0,1000.0,95.44893646240234,-448.56365966796875,433.4557189941406,1.7206834703683853,290.23272705078125,393.70574951171875,470000,0.7961999177932739,432.05181884765625,1000.0,214.09621523027815
-0.6796839237213135,0.0011837990023195744,2203.0,-0.6712227463722229,2588.279718875885,-0.0160527266561985,0.0314234939421342,0.539382815361023,5.381712436676025,48,5.746528148651123,120.01390838623047,185.45136234675155,2203.0,1000.0,90.59548950195312,-443.9208984375,438.35784912109375,0.5270955041050911,293.7900390625,389.8406677246094,480000,0.798287034034729,305.9103698730469,1000.0,217.66364049024057
-1.0493271350860596,0.0011636901181191206,2213.0,-0.6148145794868469,2640.142014980316,-0.015596442855894566,0.03269941380439556,0.5399752855300903,4.907761096954346,49,6.4687299728393555,116.8910140991211,185.5960767336424,2213.0,1000.0,91.60590362548828,-436.93426513671875,429.85015869140625,0.1186889074742794,296.9063415527344,389.3966369628906,490000,0.799809992313385,348.84033203125,1000.0,221.1988251242657
