reference_perturbed_action_mean,rollout/actions_mean,total/episodes,reference_action_mean,total/duration,obs_rms_mean,param_noise_stddev,obs_rms_std,reference_action_std,total/epochs,reference_perturbed_action_std,reference_Q_std,total/steps_per_second,rollout/episodes,rollout/return,reference_actor_Q_std,train/loss_actor,reference_actor_Q_mean,train/param_noise_distance,rollout/Q_mean,reference_Q_mean,total/steps,rollout/actions_std,train/loss_critic,rollout/return_history,rollout/episode_steps
-0.8316763639450073,0.0011232750257477164,2224.0,-0.8305126428604126,2699.5640199184418,-0.01562335155904293,0.03402714112950338,0.5404353141784668,6.351097583770752,50,4.8647847175598145,115.64363098144531,185.21509262636633,2224.0,918.2,88.19144439697266,-432.72589111328125,424.58343505859375,0.5131176263093948,299.8475646972656,383.37921142578125,500000,0.8018319010734558,314.18157958984375,918.2,224.6830035971223
-0.6800612807273865,0.0011083998251706362,2235.0,-0.6102412343025208,2754.2530357837677,-0.015283297747373581,0.03402714112950338,0.5413093566894531,4.91150426864624,51,4.352331638336182,113.36552429199219,185.16817205027468,2235.0,911.9,84.5467758178711,-427.29376220703125,411.95947265625,0.39922770857810974,302.5717468261719,371.0887145996094,510000,0.804384708404541,501.5154724121094,911.9,228.10469798657718
-1.003636121749878,0.0010771275265142322,2245.0,-0.7214504480361938,2809.4223868846893,-0.015657110139727592,0.0347110866662064,0.5415602922439575,5.575235366821289,52,7.641952991485596,118.53864288330078,185.09142748613792,2245.0,1000.0,89.489013671875,-420.1358947753906,410.33709716796875,0.1795893833041191,305.17840576171875,365.039306640625,520000,0.8061624765396118,349.55133056640625,1000.0,231.54298440979954
-0.5081700086593628,0.0010452589485794306,2255.0,-0.6280508041381836,2860.413103580475,-0.015452434308826923,0.03335667202186391,0.54219651222229,4.523885250091553,53,4.201735973358154,101.69696807861328,185.28792199161066,2255.0,920.0,81.28565979003906,-413.38153076171875,404.1541748046875,0.3580997809767723,307.33734130859375,372.06256103515625,530000,0.8072564601898193,362.49639892578125,920.0,234.5960088691796
-0.28458645939826965,0.0010237047681584954,2266.0,-0.5847229957580566,2911.484260559082,-0.015485113486647606,0.03269941380439556,0.5423935651779175,5.1604390144348145,54,3.0170388221740723,106.44210815429688,185.4724091471838,2266.0,910.9,79.83381652832031,-404.518798828125,392.57818603515625,0.21377302706241608,309.2389221191406,357.44573974609375,540000,0.807978630065918,329.1231384277344,910.9,237.91835834068843
-0.5960981249809265,0.0010017640888690948,2277.0,-0.6959302425384521,2962.6507165431976,-0.01524167787283659,0.0320551061703711,0.5428754091262817,5.160965919494629,55,5.076241970062256,99.74402618408203,185.64456381200972,2277.0,921.8,76.63323211669922,-398.3876037597656,391.5177307128906,2.0372104831039906,311.0562438964844,354.19879150390625,550000,0.8096579313278198,274.73486328125,921.8,241.2564778216952
-0.7180396914482117,0.0009761085384525359,2287.0,-0.8885693550109863,3013.8397092819214,-0.01506110280752182,0.03402714112950338,0.5435861349105835,6.336934566497803,56,5.043131351470947,108.17256164550781,185.80948358843736,2287.0,1000.0,82.181396484375,-392.8343200683594,382.358642578125,0.08490613847970963,312.7109375,345.004150390625,560000,0.8107321858406067,301.3301086425781,1000.0,244.57411456055968
-0.7259821891784668,0.0009439180139452219,2298.0,-0.6438131332397461,3065.6702654361725,-0.015031697228550911,0.03758713295613904,0.5440390110015869,5.295297145843506,57,5.5333075523376465,102.365478515625,185.92997636649042,2298.0,909.4,78.43712615966797,-388.0276184082031,374.8877258300781,0.3678959906101227,314.2386779785156,338.140380859375,570000,0.8121737837791443,312.01788330078125,909.4,247.79590948651
-1.5458965301513672,0.0009182450012303889,2309.0,-0.26764559745788574,3117.307020664215,-0.01562868431210518,0.03834263432855743,0.544129490852356,3.2410106658935547,58,9.529814720153809,98.59662628173828,186.05802898311165,2309.0,912.8,75.28627014160156,-386.63690185546875,377.6219482421875,0.18141258507966995,315.7115173339844,342.25433349609375,580000,0.8130925893783569,267.36004638671875,912.8,251.00173235166739
-0.7645690441131592,0.0008821060182526708,2320.0,-0.5492417812347412,3169.793691635132,-0.01598370634019375,0.03911332127856144,0.5447714328765869,4.332907676696777,59,4.3475494384765625,94.97449493408203,186.13198756656294,2320.0,911.1,72.65410614013672,-383.1409606933594,375.68267822265625,0.11517350003123283,317.0058898925781,340.9716796875,590000,0.8144840002059937,207.1082763671875,911.1,254.1698275862069
-0.7563977241516113,0.0008697535376995802,2332.0,-0.48174530267715454,3222.36745429039,-0.015473393723368645,0.03911332127856144,0.5447888374328613,3.530674457550049,60,4.938392639160156,87.46988677978516,186.1985042088033,2332.0,813.4,65.38093566894531,-374.5746154785156,373.316650390625,0.24608901888132095,317.9961853027344,340.45709228515625,600000,0.8146390318870544,228.1953125,813.4,257.20754716981133
0.08900526165962219,0.0008628775249235332,2344.0,-0.5632607936859131,3274.2277562618256,-0.015305858105421066,0.03758713295613904,0.5451509952545166,5.0733184814453125,61,1.146380066871643,92.9229507446289,186.3034722717136,2344.0,813.0,69.41336059570312,-364.33111572265625,360.15960693359375,0.12269448861479759,318.9012756347656,324.1123962402344,610000,0.8162868618965149,253.00619506835938,813.0,260.21245733788396
-0.3425076901912689,0.0008513778448104858,2354.0,-0.6824676990509033,3328.021232366562,-0.01567978784441948,0.03684651794543578,0.5448938608169556,5.563381671905518,62,3.1489739418029785,97.95855712890625,186.29688836423585,2354.0,1000.0,76.15567016601562,-355.8356018066406,346.19189453125,0.08603903278708458,319.67889404296875,312.1295166015625,620000,0.816548764705658,162.46524047851562,1000.0,263.3551401869159
-0.24722954630851746,0.0008364000823348761,2364.0,-0.3448909521102905,3392.8060805797577,-0.016274772584438324,0.03612049597631191,0.5449457764625549,3.381115436553955,63,1.8481067419052124,86.96685791015625,185.68700510355916,2364.0,918.8,67.91217041015625,-353.29693603515625,347.9073791503906,1.2167734131217003,320.250732421875,313.263671875,630000,0.816703736782074,274.37713623046875,918.8,266.12774957698815
-0.16562213003635406,0.0007956544286571443,2378.0,-0.4539731740951538,3447.4607629776,-0.017035307362675667,0.03684651794543578,0.5449023246765137,4.101683616638184,64,3.813260316848755,85.80905151367188,185.64388226632832,2378.0,741.7,66.98176574707031,-349.15533447265625,346.0751953125,0.23983406275510788,320.7118835449219,311.67059326171875,640000,0.8159804344177246,171.64279174804688,741.7,268.99285113540793
-1.2206575870513916,0.0007741040317341685,2389.0,-0.778523325920105,3499.373566389084,-0.017333613708615303,0.03989949903626053,0.5448797941207886,6.145141124725342,65,8.034053802490234,87.66402435302734,185.74753099901784,2389.0,907.7,67.61196899414062,-343.3066711425781,341.1365051269531,0.48691798746585846,321.0265197753906,307.9454345703125,650000,0.8154041767120361,285.03082275390625,907.7,271.9723733779824
-1.4197218418121338,0.0007637650705873966,2399.0,-0.9845635294914246,3562.5918033123016,-0.01770179718732834,0.03989949903626053,0.5451359152793884,7.219351291656494,66,9.406523704528809,88.94255065917969,185.25838390644932,2399.0,1000.0,68.12759399414062,-337.9126892089844,338.94854736328125,0.21854937076568604,321.4905700683594,302.765869140625,660000,0.8164210319519043,244.592041015625,1000.0,275.0070862859525
-1.3676741123199463,0.0007383759948424995,2409.0,-0.7912317514419556,3618.107167482376,-0.01821710169315338,0.03834263432855743,0.5452965497970581,5.487860679626465,67,8.506193161010742,84.89324188232422,185.17970004360396,2409.0,934.1,63.7076301574707,-334.32977294921875,329.2479248046875,2.0523638874292374,321.65679931640625,299.20587158203125,670000,0.8167105317115784,255.8640594482422,934.1,277.7430469074305
-0.535163164138794,0.0007181983673945069,2420.0,-0.7914412021636963,3670.826402902603,-0.01833098940551281,0.04320544008261584,0.5456231832504272,5.859373092651367,68,4.5290985107421875,84.60626983642578,185.24439059888778,2420.0,913.1,64.14596557617188,-327.7685852050781,323.61700439453125,0.05989835411310196,321.890380859375,292.3643798828125,680000,0.8180789947509766,228.8755340576172,913.1,280.6669421487603
-0.4370189607143402,0.000704459729604423,2431.0,-0.6325377225875854,3722.8187124729156,-0.018499262630939484,0.04320544008261584,0.5456019043922424,4.635876655578613,69,3.171086311340332,82.73749542236328,185.3434328371207,2431.0,923.6,63.61356735229492,-321.4642028808594,317.9801330566406,0.17049534246325493,321.9464111328125,290.01141357421875,690000,0.819002628326416,205.16128540039062,923.6,283.60756890168653
-0.3555672764778137,0.0006971199181862175,2442.0,-0.6754109859466553,3774.389588356018,-0.018401864916086197,0.04151957869412384,0.5457954406738281,4.830220699310303,70,2.668055772781372,81.56792449951172,185.46045224358878,2442.0,947.6,60.7047119140625,-317.0895690917969,314.2159118652344,0.9345407485961914,321.971923828125,282.090087890625,700000,0.8196536898612976,238.8523712158203,947.6,286.6199836199836
-0.3240434229373932,0.0006923313485458493,2452.0,-0.5946836471557617,3825.9081921577454,-0.018298814073204994,0.03989949903626053,0.5460663437843323,4.442419052124023,71,4.924945831298828,89.14099884033203,185.5768524334538,2452.0,1000.0,69.13308715820312,-312.7919006347656,309.8072509765625,0.15426337718963623,321.9494934082031,277.8890380859375,710000,0.820571780204773,187.65090942382812,1000.0,289.5293637846656
-1.0595638751983643,0.0006837910623289645,2462.0,-0.7747043371200562,3878.2551572322845,-0.01843228191137314,0.040701478966889366,0.5460495948791504,5.733077049255371,72,6.827548503875732,78.86558532714844,185.650497661899,2462.0,909.5,60.336463928222656,-309.1297912597656,306.6617126464844,0.18487288802862167,321.8132019042969,277.9988098144531,720000,0.8204019069671631,129.9261016845703,909.5,292.04752233956134
-1.4752944707870483,0.0006751673063263297,2473.0,-0.5772322416305542,3930.2302951812744,-0.018162786960601807,0.042354122225875736,0.5465264320373535,4.4605231285095215,73,7.677210807800293,78.9154281616211,185.73975191607192,2473.0,912.9,60.73332214355469,-303.7502136230469,299.36785888671875,1.4810570869594812,321.7167053222656,271.610107421875,730000,0.8212105631828308,128.37442016601562,912.9,294.8443186413263
-0.456002414226532,0.0006716762436553836,2484.0,-0.7379382848739624,3982.102363348007,-0.017791643738746643,0.04495975420378478,0.5467782020568848,6.418688774108887,74,4.944164276123047,84.53795623779297,185.8314861041982,2484.0,909.9,65.67669677734375,-297.7046813964844,289.4865417480469,0.06575291603803635,321.5111999511719,262.185791015625,740000,0.8219795823097229,121.3734359741211,909.9,297.60426731078906
-0.9327374696731567,0.0006587440147995949,2497.0,-0.8283010721206665,4041.074362754822,-0.01737179234623909,0.04495975420378478,0.5467399954795837,6.513422012329102,75,6.615194320678711,72.54693603515625,185.59420903324357,2497.0,832.2,54.512943267822266,-294.0172424316406,287.5238037109375,0.392567902803421,321.20904541015625,263.731201171875,750000,0.8222475647926331,152.7702178955078,832.2,300.2370845014017
-1.01468026638031,0.0006477863062173128,2508.0,-0.9172443151473999,4095.5379025936127,-0.017407529056072235,0.042354122225875736,0.546660304069519,6.459405899047852,76,5.666860580444336,75.41495513916016,185.56781015717348,2508.0,904.4,57.233680725097656,-288.42254638671875,281.8655700683594,0.6559454649686813,320.8872375488281,255.48240661621094,760000,0.8229319453239441,176.73922729492188,904.4,302.9250398724083
-1.2657532691955566,0.0006375774974003434,2519.0,-0.8519769906997681,4155.110649347305,-0.01684054732322693,0.04151957869412384,0.5464816093444824,6.0785040855407715,77,8.157830238342285,74.62699890136719,185.31395791372088,2519.0,924.1,57.81230163574219,-282.0582580566406,274.70501708984375,0.21810787171125412,320.459716796875,251.02430725097656,770000,0.8222923874855042,90.4554443359375,924.1,305.66772528781263
-0.8556025624275208,0.0006297650397755206,2529.0,-1.485511064529419,4207.139140844345,-0.01615666039288044,0.040701478966889366,0.5465270280838013,10.013991355895996,78,5.7454962730407715,69.62355041503906,185.39914509303802,2529.0,907.3,49.86056137084961,-276.6149597167969,273.56365966796875,0.46430451422929764,320.06158447265625,247.26861572265625,780000,0.8229047060012817,159.7940216064453,907.3,308.04665875840254
-0.38429927825927734,0.0006119759054854512,2541.0,-0.6624290943145752,4272.923804998398,-0.016265874728560448,0.040701478966889366,0.5464822053909302,4.994664192199707,79,2.6764814853668213,72.26154327392578,184.88511287654384,2541.0,915.4,53.888431549072266,-271.62384033203125,264.5165710449219,1.0109184235334396,319.5230712890625,239.86465454101562,790000,0.8231313824653625,112.67911529541016,915.4,310.89767807949625
-0.5895358920097351,0.0006071309908293188,2551.0,-0.8000339865684509,4325.482255935669,-0.015567566268146038,0.04407386942827642,0.5464476346969604,6.12335729598999,80,3.9841134548187256,64.94537353515625,184.9504754995111,2551.0,1000.0,46.68974685668945,-267.78399658203125,264.3518981933594,0.806374154984951,318.966796875,240.11265563964844,800000,0.8234293460845947,140.0307159423828,1000.0,313.5989807918463
-0.9420021176338196,0.0005977102555334568,2561.0,-0.9226173162460327,4381.833038806915,-0.01546611450612545,0.04407386942827642,0.5465327501296997,6.494472980499268,81,6.256515979766846,69.57675170898438,184.85414501793676,2561.0,907.0,48.99001693725586,-263.7247009277344,257.17730712890625,0.19139888882637024,318.34210205078125,233.857421875,810000,0.8240527510643005,106.8869400024414,907.0,315.9160484185865
-0.3905959725379944,0.00057249452220276,2574.0,-0.38657432794570923,4442.336743116379,-0.015799233689904213,0.04151957869412384,0.5460242629051208,3.977485179901123,82,4.699577808380127,62.524166107177734,184.58753746451814,2574.0,729.2,45.223854064941406,-260.5776672363281,259.8278503417969,0.18629814684391022,317.66473388671875,235.27816772460938,820000,0.8228192925453186,152.39971923828125,729.2,318.31895881895883
-0.3880847096443176,0.0005592600791715086,2585.0,-0.6053121089935303,4499.251361608505,-0.01615111157298088,0.04151957869412384,0.546239972114563,5.126458168029785,83,2.9714176654815674,57.85074234008789,184.4751344817665,2585.0,918.1,51.8075065612793,-253.75277709960938,251.37677001953125,0.18549685180187225,316.92041015625,231.4055633544922,830000,0.8230099081993103,136.5314483642578,918.1,320.9029013539652
-1.5731844902038574,0.0005106020835228264,2602.0,-0.7150927782058716,4552.450888156891,-0.016303297132253647,0.042354122225875736,0.5462420582771301,5.78926420211792,84,10.226887702941895,63.71392822265625,184.51599383207912,2602.0,558.8,49.65186309814453,-248.20663452148438,245.93792724609375,0.201477512717247,316.0993957519531,220.90225219726562,840000,0.8221644759178162,120.3196029663086,558.8,322.5196003074558
-0.6658610701560974,0.0005067262100055814,2614.0,-0.7181119918823242,4604.794520616531,-0.01613246463239193,0.04407386942827642,0.5462396144866943,5.007213115692139,85,4.8437395095825195,62.982887268066406,184.5902126999131,2614.0,819.0,44.113399505615234,-244.3931427001953,242.20843505859375,0.15222399681806564,315.33367919921875,217.9431915283203,850000,0.8225762844085693,98.66365051269531,819.0,324.93726090283093
-1.2695839405059814,0.0004951182054355741,2629.0,-0.6854883432388306,4666.766685009003,-0.016151607036590576,0.05066177638540573,0.5461927056312561,5.003974914550781,86,5.697550296783447,62.1273307800293,184.28176466643757,2629.0,643.6,44.12764358520508,-241.0409393310547,238.15011596679688,0.20067759603261948,314.5364685058594,214.13458251953125,860000,0.8230777978897095,72.5499496459961,643.6,327.0950931913275
-1.5363357067108154,0.00048306825920008123,2643.0,-0.7574273347854614,4732.669837474823,-0.01616116426885128,0.05066177638540573,0.5460209846496582,5.890201091766357,87,8.051102638244629,61.117149353027344,183.82858510666776,2643.0,735.6,44.85184860229492,-238.25009155273438,235.32675170898438,0.17433540895581245,313.687255859375,211.3144073486328,870000,0.8231412768363953,69.4406509399414,735.6,328.9708664396519
-0.5934593081474304,0.00047470565186813474,2656.0,-1.2833492755889893,4786.022039175034,-0.01601133868098259,0.048684971322958605,0.5459399223327637,8.38023567199707,88,5.888786792755127,61.791500091552734,183.86877302213293,2656.0,832.4,43.34518814086914,-232.79989624023438,226.77838134765625,0.16292163357138634,312.763916015625,205.69944763183594,880000,0.822937548160553,76.85681915283203,832.4,331.1859939759036
-1.2048290967941284,0.0004613651835825294,2668.0,-1.285505771636963,4842.700895786285,-0.01575399748980999,0.04772568505338556,0.546089768409729,8.083795547485352,89,7.5537872314453125,59.57978820800781,183.78174063452974,2668.0,759.4,43.476966857910156,-228.51992797851562,220.70762634277344,0.07204921916127205,311.8666076660156,201.782958984375,890000,0.8234201073646545,83.31090545654297,759.4,333.29235382308843
-1.6061657667160034,0.0004543298564385623,2680.0,-1.1547973155975342,4900.227520465851,-0.01526553463190794,0.04966353924655007,0.5462464094161987,8.455656051635742,90,8.281502723693848,63.3812370300293,183.66494131979397,2680.0,909.1,51.07816696166992,-225.5407257080078,215.23829650878906,0.1622704155743122,310.9101867675781,195.68017578125,900000,0.8234207034111023,96.54600524902344,909.1,335.5992537313433
-0.34656956791877747,0.00044820274342782795,2691.0,-0.6861062049865723,4953.057040214539,-0.015691278502345085,0.05168007809075238,0.5463016033172607,4.606469631195068,91,4.438494682312012,54.100894927978516,183.7249182901766,2691.0,901.0,39.606224060058594,-223.92886352539062,222.01748657226562,0.43786197155714035,309.94989013671875,200.204345703125,910000,0.8238219022750854,83.7565689086914,901.0,337.9472315124489
-0.5202128887176514,0.00045735202729701996,2707.0,-0.5760259628295898,5005.6574738025665,-0.01592939719557762,0.05168007809075238,0.5468597412109375,4.571507453918457,92,4.369345664978027,54.322853088378906,183.7920402694111,2707.0,630.8,40.15437698364258,-222.0655975341797,219.10736083984375,0.22270438075065613,309.02813720703125,199.26124572753906,920000,0.824651300907135,65.5130844116211,630.8,339.81196896933875
-0.7127179503440857,0.0004468372499104589,2719.0,-0.8890496492385864,5058.492163896561,-0.015552175231277943,0.04966353924655007,0.5468485355377197,6.383997917175293,93,4.1399006843566895,55.65888977050781,183.84925188529309,2719.0,770.6,40.13255310058594,-218.6134796142578,214.70880126953125,0.21127330511808395,308.0943908691406,195.36593627929688,930000,0.8249103426933289,72.00357818603516,770.6,341.88194189040087
-1.2263247966766357,0.00044116831850260496,2734.0,-0.9386529922485352,5111.425835132599,-0.015618611127138138,0.0527188476603765,0.5467430353164673,7.105945110321045,94,8.509949684143066,53.584266662597656,183.90171946525265,2734.0,727.6,38.659183502197266,-214.79525756835938,212.02911376953125,0.22599735110998154,307.0955505371094,192.61541748046875,940000,0.824491024017334,76.16178894042969,727.6,343.79188002926116
-0.7633554935455322,0.0004232943756505847,2747.0,-0.9812353849411011,5165.796050786972,-0.015433212742209435,0.05377849649835007,0.5468305349349976,7.045255184173584,95,5.662937641143799,49.628265380859375,183.90195638003834,2747.0,734.8,38.03220748901367,-212.8812713623047,205.4227752685547,0.484610840678215,306.06072998046875,190.5823974609375,950000,0.8244680166244507,82.94282531738281,734.8,345.61048416454315
-1.4468636512756348,0.0003275773487985134,2773.0,-1.1023588180541992,5218.57203578949,-0.015767518430948257,0.05168007809075238,0.5469130277633667,7.804323673248291,96,10.178778648376465,53.98427963256836,183.9583689592141,2773.0,558.7,39.133567810058594,-210.06253051757812,206.6441650390625,0.21582070738077164,305.01800537109375,186.80902099609375,960000,0.824292004108429,80.2793197631836,558.7,345.90299314821493
-1.4069970846176147,0.0003191213763784617,2785.0,-1.2616832256317139,5271.285996198654,-0.0161014124751091,0.05066177638540573,0.5470787286758423,8.954933166503906,97,6.750211238861084,57.664146423339844,184.01581714585544,2785.0,880.5,43.22287368774414,-206.3376007080078,200.9757080078125,0.596317283809185,304.0262451171875,181.31072998046875,970000,0.8246319890022278,68.50370788574219,880.5,348.2922800718133
-1.346545934677124,0.00030043424339964986,2801.0,-0.7230541706085205,5328.452986240387,-0.01606142520904541,0.0527188476603765,0.5471631288528442,6.211633205413818,98,8.483244895935059,49.479591369628906,183.9182972113378,2801.0,642.0,36.85835266113281,-204.4222412109375,200.77517700195312,0.11109950393438339,303.0541076660156,183.322265625,980000,0.8256201148033142,63.563194274902344,642.0,349.76115672973935
-0.7913335561752319,0.000297268241411075,2812.0,-1.2511961460113525,5381.864349365234,-0.01616041734814644,0.0527188476603765,0.547138512134552,8.571956634521484,99,5.964319229125977,53.19497299194336,183.95112469097552,2812.0,912.6,41.199684143066406,-202.83328247070312,198.66015625,0.3056759834289551,302.0743408203125,179.99929809570312,990000,0.8256905674934387,49.54056167602539,912.6,351.99395448079656
-2.2646660804748535,0.0002955362433567643,2822.0,-1.342915415763855,5434.719181776047,-0.016629831865429878,0.048684971322958605,0.5470738410949707,9.016319274902344,100,11.454019546508789,51.12676239013672,184.00214740685158,2822.0,1000.0,35.88330841064453,-199.5757293701172,196.55007934570312,0.16964559257030487,301.089599609375,177.3446044921875,1000000,0.8259293437004089,47.24269104003906,1000.0,354.2902197023388
